Metric group,Metric,Direction,Reference score,latxa_8b_instruct | P0 translation score,latxa_8b_instruct | P1 translation score,latxa_8b_instruct | P2 translation score,latxa_8b_instruct | P3 translation score,latxa_8b_instruct | P4 SFT translation score,latxa_8b_instruct | P5 GRPO A0 translation score,latxa_8b_instruct | P5 GRPO A1 translation score,latxa_8b_instruct | P5 GRPO A2 translation score,latxa_8b_instruct | P5 GRPO A3 translation score,latxa_8b_instruct | P5 GRPO A4 translation score,latxa_8b_instruct | P5 GRPO A3v2 translation score,latxa_8b_instruct | P5 GRPO A3v3 translation score,latxa_8b_instruct | P5 GRPO A3v4 translation score,latxa_8b_instruct | P5 GRPO A3v5 translation score,latxa_8b_instruct | P5 GRPO A5 translation score,salamandrata_7b_instruct | P0 translation score,salamandrata_7b_instruct | P4 SFT translation score,salamandrata_7b_instruct | P5 GRPO A0 translation score,salamandrata_7b_instruct | P5 GRPO A1 translation score,salamandrata_7b_instruct | P5 GRPO A2 translation score,salamandrata_7b_instruct | P5 GRPO A3 translation score,salamandrata_7b_instruct | P5 GRPO A4 translation score,salamandrata_7b_instruct | P5 GRPO A3v2 translation score,salamandrata_7b_instruct | P5 GRPO A3v3 translation score,salamandrata_7b_instruct | P5 GRPO A3v4 translation score,salamandrata_7b_instruct | P5 GRPO A3v5 translation score,salamandrata_7b_instruct | P5 GRPO A5 translation score
Astred,aligned word pairs,,,23.757678047029398,23.884160235383717,23.843564144210223,23.548915133880918,24.276416115525205,24.496102396165703,24.47785882038904,24.419624543984554,24.620869290231415,24.465254927542592,24.476111655654456,24.46417274144013,23.636772578537737,25.131991929756456,24.35238752999715,24.479636772676443,24.642689374422325,24.67184025626543,24.656962953699587,24.784382578378565,24.634415392556775,24.631528263504496,24.701735054881716,24.708609643569694,22.875667626165207,23.62441623867579,24.566706417374657
Astred,rows eligible,,,989.0,987.0,983.0,971.0,997.0,997.0,995.0,995.0,968.0,996.0,998.0,995.0,959.0,920.0,997.0,992.0,978.0,987.0,988.0,976.0,983.0,980.0,985.0,984.0,982.0,981.0,987.0
Astred,rows excluded sentence count mismatch,,,23.0,25.0,29.0,41.0,15.0,15.0,17.0,17.0,44.0,16.0,14.0,17.0,53.0,92.0,15.0,20.0,34.0,25.0,24.0,36.0,29.0,32.0,27.0,28.0,30.0,31.0,25.0
Astred,rows failed,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astred,rows scored,,,989.0,987.0,983.0,971.0,997.0,997.0,995.0,995.0,968.0,996.0,998.0,995.0,959.0,920.0,997.0,992.0,978.0,987.0,988.0,976.0,983.0,980.0,985.0,984.0,982.0,981.0,987.0
Astred,rows scored multisentence,,,116.0,116.0,115.0,100.0,117.0,117.0,116.0,115.0,86.0,115.0,117.0,116.0,102.0,39.0,117.0,114.0,98.0,107.0,107.0,96.0,107.0,106.0,105.0,103.0,101.0,102.0,106.0
Astred,rows total,,,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0
Astred,sacr cross,lower means closer to reference structure,,2.7381037590733883,2.7849500574585146,2.8307577056454907,3.498143389228122,2.2801550884009356,2.1970508868940533,2.201520799131117,2.3581274197159816,2.417123272360875,2.3924489281708166,2.4792653324565124,2.383505665732123,2.5088829294820814,5.219306792504358,2.21923271444363,2.111398205831383,1.9887204208648084,1.9399870334830271,1.9413636389966875,1.994993737557265,2.0572450602713226,2.035302746026509,2.0189984030358437,1.9884014989159877,2.2607098376066728,1.9619959253100663,1.987786606370569
Astred,sentence pairs scored,,,1113.0,1113.0,1102.0,1074.0,1119.0,1119.0,1116.0,1115.0,1057.0,1116.0,1120.0,1116.0,1066.0,961.0,1119.0,1111.0,1079.0,1097.0,1098.0,1075.0,1094.0,1089.0,1093.0,1091.0,1086.0,1086.0,1097.0
Astred,seq cross,lower means closer to reference structure,,1.9630657846214155,1.9602658367114705,2.063770443852052,2.5035666065028797,1.6290715398358337,1.5854909079491477,1.571084862250278,1.7123892325983188,1.7567984015807685,1.7456336471366838,1.7507046643149424,1.7259321933112841,1.7906803624968957,4.363434648005139,1.572642575441054,1.5129949917146637,1.4662306591633592,1.4067026176131137,1.4027485393371686,1.4327887830414838,1.4516845465871138,1.4458448787942084,1.4412758845909464,1.4393594547944464,1.563476394345797,1.375546766125212,1.4451598809597965
Astred,ted,lower means closer to reference structure,,10.174061501354144,10.199004372384284,10.409200977605664,10.8255172919269,8.979389064054656,9.042146357426372,8.96786822266454,9.29192972230485,10.204010886498422,9.414005347288041,9.353990113525585,9.443911414284731,10.534833040039592,62.188697488807826,8.932506203570705,8.455159028686559,8.388661369577674,8.305714834475278,8.286946394395057,8.437050114043023,9.40756040432646,9.279124267381071,8.329567531396433,8.472493861196773,10.575959873195826,10.629385335924724,8.342124125063679
Astred,word cross,lower means closer to reference structure,,6.903750448914036,7.008804758723388,6.947143074983865,8.43056858705962,6.386396458691491,6.270622804300285,6.212307614204618,6.769352826682398,6.778267608937128,6.659341110584086,6.877461328629327,6.954420141271637,7.1564338026686585,9.661486346697739,6.306804439285659,6.8972071338547,6.057991803859354,5.975135770553264,5.951762527117545,6.03869936759854,6.289544556651757,5.995337708045374,5.995638725045687,6.097371702987572,5.621262088571075,5.40925133313885,6.053140224671865
Astred Source Prediction,aligned source ratio,,,0.9171965545755356,0.9178429312267445,0.9126557391660003,0.8986172678725599,0.9272774758331375,0.9324210614797372,0.9333360503187249,0.9286344706429136,0.9245104236688881,0.9304511669255439,0.9288405025677977,0.9276764973238221,0.8849215473897301,0.8865092189889096,0.9317961947510086,0.9178125888297398,0.9250828379343464,0.9269498020159582,0.9275401196107124,0.9231499075694275,0.9233828910726432,0.9251849097058609,0.9251122568860267,0.924709969580814,0.8613630636148553,0.8977108749554029,0.9261624480033291
Astred Source Prediction,aligned target ratio,,,0.8133657191300313,0.8071250272733974,0.8024005875796096,0.7949490957742923,0.8109831248238404,0.8024476828609964,0.8071070101106746,0.7969404136929882,0.7773457526163469,0.8018970246845418,0.7953909431740119,0.793188709973604,0.7777661105165034,0.7343345964856172,0.8120261857160912,0.7999810042305112,0.8046890508738394,0.8019071055471929,0.8026934516431032,0.796327755383609,0.7652601954109526,0.7694688114855872,0.7995945405298034,0.799349663160778,0.7078003255621403,0.7409286469893466,0.8082040132502134
Astred Source Prediction,aligned word pairs,,,21.76531296321696,21.789106757138228,21.6598572816889,21.436812281324094,21.950049422379653,22.063819536719432,22.08837976056965,22.014338040931634,22.199167507678105,22.074089251709893,22.026260930549046,22.012397825148877,21.160798411132394,22.328921854629474,22.0509198869749,21.70562001134875,22.01589338757465,22.040218347622915,22.066250615372716,22.02388963160321,21.98899885928986,22.00050787872976,22.014776051859453,22.02272062452503,20.559653439555657,21.36433345955867,22.03129596660984
Astred Source Prediction,rows eligible,,,988.0,982.0,984.0,970.0,999.0,999.0,997.0,999.0,968.0,999.0,998.0,997.0,965.0,924.0,999.0,991.0,977.0,987.0,986.0,974.0,983.0,982.0,985.0,984.0,982.0,982.0,987.0
Astred Source Prediction,rows excluded sentence count mismatch,,,24.0,30.0,28.0,42.0,13.0,13.0,15.0,13.0,44.0,13.0,14.0,15.0,47.0,88.0,13.0,21.0,35.0,25.0,26.0,38.0,29.0,30.0,27.0,28.0,30.0,30.0,25.0
Astred Source Prediction,rows failed,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astred Source Prediction,rows scored,,,988.0,982.0,984.0,970.0,999.0,999.0,997.0,999.0,968.0,999.0,998.0,997.0,965.0,924.0,999.0,991.0,977.0,987.0,986.0,974.0,983.0,982.0,985.0,984.0,982.0,982.0,987.0
Astred Source Prediction,rows scored multisentence,,,113.0,110.0,114.0,98.0,116.0,116.0,115.0,115.0,84.0,115.0,115.0,115.0,103.0,38.0,116.0,112.0,96.0,105.0,104.0,93.0,105.0,105.0,103.0,101.0,98.0,100.0,104.0
Astred Source Prediction,rows total,,,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0
Astred Source Prediction,sacr cross,lower means closer to source structure,,3.2550741982192,3.4054190087006493,3.4924225838800567,3.6184635801658325,3.2824815826844964,3.4031735982487024,3.3152404526464894,3.5545635492856813,3.5685698107116264,3.392023715234847,3.558503127371393,3.571310934876457,3.8483347231512957,5.01637392297054,3.3692048196797404,4.134376035792433,3.7101592942139785,3.538800459516973,3.5175773487935853,3.7683122981498003,3.840375852814928,3.675344563560321,3.6676164533401683,3.655725872619038,3.914278080468672,3.9400775885140797,3.4894403191301304
Astred Source Prediction,sentence pairs scored,,,1106.0,1096.0,1106.0,1075.0,1124.0,1124.0,1121.0,1123.0,1056.0,1123.0,1122.0,1121.0,1077.0,964.0,1124.0,1112.0,1080.0,1099.0,1097.0,1071.0,1093.0,1091.0,1095.0,1093.0,1083.0,1086.0,1099.0
Astred Source Prediction,seq cross,lower means closer to source structure,,2.913126954697571,3.0465579825610454,3.1125432173067202,3.16670226008648,2.9624134318423643,3.034946762919381,2.9886819125456934,3.130927202413567,3.1633463534498945,3.0187670367213215,3.1667229610248167,3.1761596321094734,3.36687531118761,4.464701168139344,3.0539472214344046,3.665613811801473,3.3492199130505997,3.1940683561185743,3.1741032323935,3.363127375203498,3.4116844093475183,3.298346433300339,3.2844739116865256,3.2921878584343,3.3893611105362016,3.487639436355204,3.163491483640423
Astred Source Prediction,ted,lower means closer to source structure,,11.41391818571788,11.61409310529114,11.867832873584074,11.98958349456031,11.138469167481723,11.454654024691706,11.241247996692188,11.715282097534454,12.575478173601658,11.621777083523254,11.783621237905813,11.815428632843702,13.048387436447154,63.45934307343619,11.082134998314155,11.945509723482955,11.518685352448733,11.60851819306505,11.598442438923325,11.866023540639862,12.746465868103515,12.546929512590639,11.708088319076719,11.72800574985353,13.810462582545425,14.735984318208214,11.366148217927767
Astred Source Prediction,word cross,lower means closer to source structure,,4.343079500311404,4.586246995588625,4.712776455765253,4.980172872553483,4.31536189352576,4.389249165272847,4.2601898459559635,4.837222600253397,4.906297991464483,4.601705380972351,4.876084133452113,5.0155531960599875,5.365418575852647,6.494601958251523,4.406765898442728,5.8966809160739695,5.100051155752088,4.701507417906172,4.7035575375990675,5.198102247229521,5.219618684449102,4.9526360442833175,4.974031064456977,5.0199552090339665,5.183869427327157,5.027788391,4.608122256609161
Astred Source Reference,aligned source ratio,,0.9071861375356391,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,aligned target ratio,,0.7824787043667674,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,aligned word pairs,,21.50917522274905,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,rows eligible,,988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,rows excluded sentence count mismatch,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,rows failed,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,rows scored,,988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,rows scored multisentence,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,rows total,,1012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,sacr cross,human reference structural distance from source; comparison baseline,4.766586720320531,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,sentence pairs scored,,1105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,seq cross,human reference structural distance from source; comparison baseline,4.026665262503354,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,ted,human reference structural distance from source; comparison baseline,12.891755192171571,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astred Source Reference,word cross,human reference structural distance from source; comparison baseline,7.290774424987222,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency Profile Reference,text count,,,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0
Lexical Diversity,mattr 50,closer to reference is better,0.8100314087401222,0.7935483108905969,0.7934337113805051,0.7900930521091509,0.8036127958139665,0.8001178098438109,0.8007041652109367,0.8039374266718434,0.8015028901733804,0.8070751355537992,0.806023600652084,0.8017622031406832,0.8032383459810685,0.8019432171808006,0.806811865095445,0.8034650887573656,0.7996701225258711,0.8026507252057616,0.8029837576135819,0.8034276557492062,0.8033529205743447,0.8041417997662266,0.8044996683961784,0.8028019173063862,0.8026509871110578,0.8052302888368075,0.8034389281668368,0.8032615117973498
Lexical Diversity,mtld,closer to reference is better,94.9267128361544,80.37412558521575,80.72908351924629,78.87942908647736,89.27524305624729,86.8569318437678,86.97377425448087,90.77818102552433,88.12273382196156,94.51016468194817,90.02297354669173,88.82268397843148,87.94604527226306,87.03889754016402,92.07646009031288,89.38250137476608,86.16173471835378,88.83328105243476,89.22312835312394,87.87230939525814,88.40567281564579,89.38570406678642,90.05000930538839,88.4510153394281,89.40246587621414,89.97353431661028,88.85920021723808,89.03438561503702
Lexical Diversity,token count,closer to reference is better,25838.0,25447.0,25619.0,25841.0,25276.0,25344.0,25810.0,25619.0,25826.0,25869.0,25811.0,25903.0,25877.0,26078.0,24659.0,25399.0,25513.0,25559.0,25661.0,25635.0,25746.0,25719.0,25682.0,25710.0,25730.0,25669.0,25650.0,25436.0
Lexical Diversity,ttr,closer to reference is better,0.24212400340583637,0.23912445474908633,0.23751902884577852,0.23482063387639798,0.23872448172179142,0.23658459595959597,0.23332041844246415,0.23720676060736173,0.23538294741733137,0.23630600332444238,0.2343574445004068,0.23460603018955334,0.23526683927812342,0.23529411764705882,0.2378036416724117,0.23780463797787316,0.2345078979343864,0.23600297351226573,0.23420755231674525,0.23464014043300174,0.23436650353452965,0.23418484388973132,0.23424966902889183,0.23465577596266043,0.23443451224251846,0.23577077408547276,0.23508771929824562,0.23620066048120775
Lexical Diversity,type count,closer to reference is better,6256.0,6085.0,6085.0,6068.0,6034.0,5996.0,6022.0,6077.0,6079.0,6113.0,6049.0,6077.0,6088.0,6136.0,5864.0,6040.0,5983.0,6032.0,6010.0,6015.0,6034.0,6023.0,6016.0,6033.0,6032.0,6052.0,6030.0,6008.0
Lexical Diversity,yules i,closer to reference is better,107.97698202438369,108.75860285756994,108.90029713362618,107.86496745590709,105.04818617817521,102.93078114588832,103.51741544329259,105.88266170690424,103.23409533573796,109.87017310493474,109.35424636559743,104.11329367203707,106.21015512013174,105.90871253237319,109.70856084552986,105.24772605505629,102.25297099429852,103.87233781039863,105.59941745168872,105.89789906947603,104.51137780858264,105.73665781301052,106.38119708078173,104.89914034021389,104.1456891175995,106.34676776614148,105.1754494781852,105.53936760234376
Lexical Diversity,yules k,closer to reference is better,92.61233100348896,91.94674938125107,91.82711400437681,92.70850616153746,95.1944090023479,97.15266792570593,96.60210272036839,94.44416903384224,96.86722170110559,91.01651264760643,91.44592306518766,96.04921376803793,94.15295541833304,94.4209381918725,91.15058955225969,95.01392927737827,97.7966694049172,96.2720220878566,94.69749210098585,94.43057971753848,95.68336203848979,94.57457996908178,94.00157428578652,95.32966588255655,96.01933680335222,94.03200689644076,95.07922285679544,94.75137313384779
Lexical Frequency Profile,b1 top 1000,closer to reference is better,0.6508243672110845,0.6477777341140409,0.6502205394433819,0.6491234859332069,0.651685393258427,0.6614583333333334,0.6619527314994188,0.6589250165892502,0.660458452722063,0.6608682206501991,0.6618883421796908,0.6610431224182527,0.6613208640878,0.661592146637012,0.663692769374265,0.659081066183708,0.6609571590953631,0.6600805978324661,0.6614317446709014,0.6608152915935245,0.6606463139905228,0.6616509195536374,0.6618254030059965,0.6607156748346946,0.6618344345122426,0.6604074954224941,0.6600779727095517,0.6596162918697909
Lexical Frequency Profile,b2 1001 2000,closer to reference is better,0.06536883659725985,0.0647227571029984,0.0644833912330692,0.06497426570179173,0.06804874188953948,0.06648516414141414,0.067067028283611,0.0663960341933721,0.06594129946565476,0.06598631566740114,0.06652202549300686,0.0662857584063622,0.06600456003400704,0.06603267121711788,0.06545277586276815,0.06693176896728217,0.0650256731862188,0.06428264016589068,0.06391021394333814,0.06413107080163838,0.06467024003728734,0.06458260430032271,0.0642862705396776,0.06460521197977441,0.06401088223863195,0.06459153064007168,0.06502923976608187,0.06463280389998427
Lexical Frequency Profile,b3 beyond 2000,closer to reference is better,0.2838067961916557,0.28749950878296066,0.28529606932354895,0.28590224836500133,0.28026586485203353,0.27205650252525254,0.27098024021697015,0.27467894921737773,0.2736002478122822,0.2731454636823998,0.2715896323273023,0.2726711191753851,0.272674575878193,0.2723751821458701,0.2708544547629669,0.2739871648490098,0.27401716771841805,0.2756367620016433,0.2746580413857605,0.27505363760483714,0.27468344597218985,0.2737664761460399,0.273888326454326,0.2746791131855309,0.2741546832491255,0.2750009739374343,0.27489278752436647,0.27575090423022486
Morphological Diversity,morph inverse simpson optional,closer to reference is better,2.0874192613311577,2.067656837414147,2.074914636669858,2.072437324521853,2.060567695165405,2.053469342832114,2.0491742588740074,2.0578415250258413,2.0589000283192807,2.061426310092393,2.05766722351376,2.049183394938885,2.0602754599935698,2.0554006459938194,2.0631967041027672,2.045743240982669,2.0456813503722815,2.0684500742713876,2.054302356338008,2.0554883651214717,2.062695411244574,2.0554818933185697,2.0512816554820668,2.067540727996274,2.0620011819995616,2.0864313262855534,2.0699673614451797,2.0596133467875615
Morphological Diversity,morph shannon entropy,closer to reference is better,0.7551412252992099,0.7433892482373251,0.7467639634714669,0.7445742905437402,0.7407436755017647,0.740830094459589,0.7393072746982529,0.7424311135088785,0.7422596957229994,0.743780437445249,0.7434276280934528,0.7403400297753785,0.7451857767723981,0.7447672315209171,0.7465361022494883,0.7380776833244181,0.7406909220988412,0.7468550618112904,0.7428293006163528,0.7433216672061085,0.7461492257565433,0.7405673203717242,0.7418075057723167,0.7458872320658224,0.7432331139639189,0.7538050493808527,0.7457584481070388,0.7438058492000307
Morphological Diversity,morph simpson d,closer to reference is better,0.5186637841893978,0.523619791096902,0.5221235253349226,0.5225431309393532,0.5232698349280909,0.5250884959890447,0.525031266861716,0.5235525774535393,0.5226698305530993,0.523544270454164,0.523443369298798,0.5243122025347603,0.5222662132023962,0.5230071878145053,0.5226069503543245,0.5256781284888554,0.5251881891698155,0.5209311970990445,0.5229798125046228,0.5228265058719249,0.5222294373407628,0.5247353654962086,0.523614812832984,0.522251525318529,0.5233331036936798,0.5184875009878165,0.5220755295983486,0.5225612431489484
Overall,row count,,,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0
Synonym Frequency Analysis,sfa cdu,closer to reference is better,0.34642650183590323,0.35566166000738264,0.3541596330577473,0.3556819647451461,0.3536902016984855,0.35214690722650926,0.3532933561665506,0.35261566687939083,0.35067436935834767,0.3527605508810486,0.3541193571182743,0.3520635126688049,0.3513672147291494,0.35041729283107004,0.35637619427731115,0.3528221655101327,0.3523397906050807,0.3503111195726799,0.3503026231419028,0.35031713129374364,0.35149544357101725,0.352072109937288,0.352203084700033,0.35107537638107045,0.3513269220807387,0.35029136647061976,0.3508582116031547,0.35156877216994864
Synonym Frequency Analysis,sfa ptf,closer to reference is better,0.9135674494000839,0.9286528605042547,0.9253599774343427,0.9276147065462481,0.9233888511144165,0.9202923019441341,0.9220221070701883,0.9215545747806326,0.9180994617511571,0.9243705378701157,0.9235859552044294,0.9205237487120324,0.9188015347549396,0.9169618918040636,0.9241574478392236,0.9223141145886337,0.9237773666262596,0.921231534937303,0.9206714641796712,0.9206192430831373,0.9225065546301681,0.9235109704488416,0.9235223977959242,0.9222734891816612,0.9228504490127192,0.918283856440686,0.9216221682097574,0.9230839789365002
Synonym Frequency Analysis,sfa syn ttr,closer to reference is better,0.30919510289137797,0.28075548749361917,0.28265358802271556,0.2796244607967521,0.2889125799573561,0.2871069948817938,0.2863414634146341,0.2887272727272727,0.2878228782287823,0.2919689767325494,0.2851189016915911,0.28712139867027825,0.2882527147087858,0.29217695576105973,0.29296668429402434,0.2893326838772528,0.29226993865030676,0.2963955187530443,0.2976190476190476,0.29597282872392044,0.29811974270163283,0.29626920263350404,0.296603957977034,0.2950182260024301,0.2956373385327809,0.31125131440588855,0.29935992122107336,0.2948284195263412
